Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_tipus_propietari,Concepte,Valor
2018,NC,No consta,NC,No consta,NC,Subjecte físic,Nombre,3
2018,NC,No consta,NC,No consta,NC,Subjecte jurídic,Nombre,20
2018,1,Ciutat Vella,1,el Raval,1,Subjecte físic,Nombre,536
2018,1,Ciutat Vella,1,el Raval,1,Subjecte jurídic,Nombre,442
2018,1,Ciutat Vella,1,el Raval,1,Altres,Nombre,3
2018,1,Ciutat Vella,1,el Raval,2,Subjecte físic,Nombre,340
2018,1,Ciutat Vella,1,el Raval,2,Subjecte jurídic,Nombre,287
2018,1,Ciutat Vella,1,el Raval,2,Comunitat de propietaris,Nombre,1
2018,1,Ciutat Vella,1,el Raval,2,Altres,Nombre,2
2018,1,Ciutat Vella,1,el Raval,3,Subjecte físic,Nombre,1061
2018,1,Ciutat Vella,1,el Raval,3,Subjecte jurídic,Nombre,353
2018,1,Ciutat Vella,1,el Raval,3,Comunitat de propietaris,Nombre,3
2018,1,Ciutat Vella,1,el Raval,3,Altres,Nombre,3
2018,1,Ciutat Vella,1,el Raval,4,Subjecte físic,Nombre,964
2018,1,Ciutat Vella,1,el Raval,4,Subjecte jurídic,Nombre,475
2018,1,Ciutat Vella,1,el Raval,4,Comunitat de propietaris,Nombre,1
2018,1,Ciutat Vella,1,el Raval,4,Altres,Nombre,5
2018,1,Ciutat Vella,1,el Raval,5,Subjecte físic,Nombre,757
2018,1,Ciutat Vella,1,el Raval,5,Subjecte jurídic,Nombre,462
2018,1,Ciutat Vella,1,el Raval,5,Comunitat de propietaris,Nombre,1
2018,1,Ciutat Vella,1,el Raval,5,Altres,Nombre,8
2018,1,Ciutat Vella,1,el Raval,6,Subjecte físic,Nombre,530
2018,1,Ciutat Vella,1,el Raval,6,Subjecte jurídic,Nombre,294
2018,1,Ciutat Vella,1,el Raval,6,Altres,Nombre,2
2018,1,Ciutat Vella,1,el Raval,7,Subjecte físic,Nombre,615
2018,1,Ciutat Vella,1,el Raval,7,Subjecte jurídic,Nombre,198
2018,1,Ciutat Vella,1,el Raval,7,Altres,Nombre,3
2018,1,Ciutat Vella,1,el Raval,8,Subjecte físic,Nombre,736
2018,1,Ciutat Vella,1,el Raval,8,Subjecte jurídic,Nombre,355
2018,1,Ciutat Vella,1,el Raval,8,Altres,Nombre,6
2018,1,Ciutat Vella,1,el Raval,9,Subjecte físic,Nombre,966
2018,1,Ciutat Vella,1,el Raval,9,Subjecte jurídic,Nombre,262
2018,1,Ciutat Vella,1,el Raval,9,Altres,Nombre,2
2018,1,Ciutat Vella,1,el Raval,10,Subjecte físic,Nombre,814
2018,1,Ciutat Vella,1,el Raval,10,Subjecte jurídic,Nombre,392
2018,1,Ciutat Vella,1,el Raval,10,Comunitat de propietaris,Nombre,2
2018,1,Ciutat Vella,1,el Raval,10,Altres,Nombre,1
2018,1,Ciutat Vella,1,el Raval,11,Subjecte físic,Nombre,1031
2018,1,Ciutat Vella,1,el Raval,11,Subjecte jurídic,Nombre,297
2018,1,Ciutat Vella,1,el Raval,11,Altres,Nombre,9
2018,1,Ciutat Vella,1,el Raval,12,Subjecte físic,Nombre,732
2018,1,Ciutat Vella,1,el Raval,12,Subjecte jurídic,Nombre,248
2018,1,Ciutat Vella,1,el Raval,12,Altres,Nombre,2
2018,1,Ciutat Vella,1,el Raval,13,Subjecte físic,Nombre,515
2018,1,Ciutat Vella,1,el Raval,13,Subjecte jurídic,Nombre,124
2018,1,Ciutat Vella,1,el Raval,13,Altres,Nombre,4
2018,1,Ciutat Vella,1,el Raval,14,Subjecte físic,Nombre,521
2018,1,Ciutat Vella,1,el Raval,14,Subjecte jurídic,Nombre,167
2018,1,Ciutat Vella,1,el Raval,14,Altres,Nombre,2
2018,1,Ciutat Vella,1,el Raval,15,Subjecte físic,Nombre,861
2018,1,Ciutat Vella,1,el Raval,15,Subjecte jurídic,Nombre,268
2018,1,Ciutat Vella,1,el Raval,15,Comunitat de propietaris,Nombre,2
2018,1,Ciutat Vella,1,el Raval,15,Altres,Nombre,2
2018,1,Ciutat Vella,1,el Raval,16,Subjecte físic,Nombre,664
2018,1,Ciutat Vella,1,el Raval,16,Subjecte jurídic,Nombre,124
2018,1,Ciutat Vella,1,el Raval,16,Altres,Nombre,4
2018,1,Ciutat Vella,1,el Raval,17,Subjecte físic,Nombre,670
2018,1,Ciutat Vella,1,el Raval,17,Subjecte jurídic,Nombre,149
2018,1,Ciutat Vella,1,el Raval,17,Altres,Nombre,3
2018,1,Ciutat Vella,1,el Raval,18,Subjecte físic,Nombre,534
2018,1,Ciutat Vella,1,el Raval,18,Subjecte jurídic,Nombre,197
2018,1,Ciutat Vella,1,el Raval,18,Altres,Nombre,3
2018,1,Ciutat Vella,1,el Raval,19,Subjecte físic,Nombre,785
2018,1,Ciutat Vella,1,el Raval,19,Subjecte jurídic,Nombre,431
2018,1,Ciutat Vella,1,el Raval,19,Comunitat de propietaris,Nombre,1
2018,1,Ciutat Vella,1,el Raval,19,Altres,Nombre,6
2018,1,Ciutat Vella,1,el Raval,20,Subjecte físic,Nombre,974
2018,1,Ciutat Vella,1,el Raval,20,Subjecte jurídic,Nombre,257
2018,1,Ciutat Vella,1,el Raval,20,Altres,Nombre,4
2018,1,Ciutat Vella,1,el Raval,21,Subjecte físic,Nombre,1111
2018,1,Ciutat Vella,1,el Raval,21,Subjecte jurídic,Nombre,562
2018,1,Ciutat Vella,1,el Raval,21,Comunitat de propietaris,Nombre,2
2018,1,Ciutat Vella,1,el Raval,21,Altres,Nombre,5
2018,1,Ciutat Vella,2,el Gòtic,22,Subjecte físic,Nombre,522
2018,1,Ciutat Vella,2,el Gòtic,22,Subjecte jurídic,Nombre,307
2018,1,Ciutat Vella,2,el Gòtic,22,Comunitat de propietaris,Nombre,2
2018,1,Ciutat Vella,2,el Gòtic,22,Altres,Nombre,3
2018,1,Ciutat Vella,2,el Gòtic,23,Subjecte físic,Nombre,851
2018,1,Ciutat Vella,2,el Gòtic,23,Subjecte jurídic,Nombre,465
2018,1,Ciutat Vella,2,el Gòtic,23,Altres,Nombre,3
2018,1,Ciutat Vella,2,el Gòtic,25,Subjecte físic,Nombre,654
2018,1,Ciutat Vella,2,el Gòtic,25,Subjecte jurídic,Nombre,196
2018,1,Ciutat Vella,2,el Gòtic,25,Comunitat de propietaris,Nombre,2
2018,1,Ciutat Vella,2,el Gòtic,25,Altres,Nombre,6
2018,1,Ciutat Vella,2,el Gòtic,26,Subjecte físic,Nombre,657
2018,1,Ciutat Vella,2,el Gòtic,26,Subjecte jurídic,Nombre,256
2018,1,Ciutat Vella,2,el Gòtic,26,Comunitat de propietaris,Nombre,2
2018,1,Ciutat Vella,2,el Gòtic,26,Altres,Nombre,9
2018,1,Ciutat Vella,2,el Gòtic,27,Subjecte físic,Nombre,661
2018,1,Ciutat Vella,2,el Gòtic,27,Subjecte jurídic,Nombre,198
2018,1,Ciutat Vella,2,el Gòtic,27,Comunitat de propietaris,Nombre,3
2018,1,Ciutat Vella,2,el Gòtic,27,Altres,Nombre,3
2018,1,Ciutat Vella,2,el Gòtic,28,Subjecte físic,Nombre,1009
2018,1,Ciutat Vella,2,el Gòtic,28,Subjecte jurídic,Nombre,993
2018,1,Ciutat Vella,2,el Gòtic,28,Comunitat de propietaris,Nombre,1
2018,1,Ciutat Vella,2,el Gòtic,28,Altres,Nombre,14
2018,1,Ciutat Vella,2,el Gòtic,29,Subjecte físic,Nombre,546
2018,1,Ciutat Vella,2,el Gòtic,29,Subjecte jurídic,Nombre,183
2018,1,Ciutat Vella,2,el Gòtic,29,Comunitat de propietaris,Nombre,1
2018,1,Ciutat Vella,2,el Gòtic,29,Altres,Nombre,5
2018,1,Ciutat Vella,2,el Gòtic,30,Subjecte físic,Nombre,949
2018,1,Ciutat Vella,2,el Gòtic,30,Subjecte jurídic,Nombre,998
2018,1,Ciutat Vella,2,el Gòtic,30,Altres,Nombre,4
2018,1,Ciutat Vella,2,el Gòtic,31,Subjecte físic,Nombre,628
2018,1,Ciutat Vella,2,el Gòtic,31,Subjecte jurídic,Nombre,253
2018,1,Ciutat Vella,2,el Gòtic,31,Comunitat de propietaris,Nombre,1
2018,1,Ciutat Vella,2,el Gòtic,31,Altres,Nombre,12
2018,1,Ciutat Vella,3,la Barceloneta,32,Subjecte físic,Nombre,794
2018,1,Ciutat Vella,3,la Barceloneta,32,Subjecte jurídic,Nombre,161
2018,1,Ciutat Vella,3,la Barceloneta,32,Comunitat de propietaris,Nombre,2
2018,1,Ciutat Vella,3,la Barceloneta,32,Altres,Nombre,5
2018,1,Ciutat Vella,3,la Barceloneta,33,Subjecte físic,Nombre,397
2018,1,Ciutat Vella,3,la Barceloneta,33,Subjecte jurídic,Nombre,96
2018,1,Ciutat Vella,3,la Barceloneta,33,Altres,Nombre,4
2018,1,Ciutat Vella,3,la Barceloneta,34,Subjecte físic,Nombre,486
2018,1,Ciutat Vella,3,la Barceloneta,34,Subjecte jurídic,Nombre,74
2018,1,Ciutat Vella,3,la Barceloneta,34,Altres,Nombre,6
2018,1,Ciutat Vella,3,la Barceloneta,35,Subjecte físic,Nombre,555
2018,1,Ciutat Vella,3,la Barceloneta,35,Subjecte jurídic,Nombre,76
2018,1,Ciutat Vella,3,la Barceloneta,35,Altres,Nombre,4
2018,1,Ciutat Vella,3,la Barceloneta,36,Subjecte físic,Nombre,492
2018,1,Ciutat Vella,3,la Barceloneta,36,Subjecte jurídic,Nombre,811
2018,1,Ciutat Vella,3,la Barceloneta,37,Subjecte físic,Nombre,547
2018,1,Ciutat Vella,3,la Barceloneta,37,Subjecte jurídic,Nombre,80
2018,1,Ciutat Vella,3,la Barceloneta,37,Altres,Nombre,3
2018,1,Ciutat Vella,3,la Barceloneta,38,Subjecte físic,Nombre,670
2018,1,Ciutat Vella,3,la Barceloneta,38,Subjecte jurídic,Nombre,107
2018,1,Ciutat Vella,3,la Barceloneta,38,Altres,Nombre,3
2018,1,Ciutat Vella,3,la Barceloneta,39,Subjecte físic,Nombre,577
2018,1,Ciutat Vella,3,la Barceloneta,39,Subjecte jurídic,Nombre,108
2018,1,Ciutat Vella,3,la Barceloneta,39,Comunitat de propietaris,Nombre,1
2018,1,Ciutat Vella,3,la Barceloneta,39,Altres,Nombre,1
2018,1,Ciutat Vella,3,la Barceloneta,40,Subjecte físic,Nombre,504
2018,1,Ciutat Vella,3,la Barceloneta,40,Subjecte jurídic,Nombre,81
2018,1,Ciutat Vella,3,la Barceloneta,40,Altres,Nombre,4
2018,1,Ciutat Vella,3,la Barceloneta,41,Subjecte físic,Nombre,592
2018,1,Ciutat Vella,3,la Barceloneta,41,Subjecte jurídic,Nombre,80
2018,1,Ciutat Vella,3,la Barceloneta,41,Altres,Nombre,9
2018,1,Ciutat Vella,3,la Barceloneta,42,Subjecte físic,Nombre,849
2018,1,Ciutat Vella,3,la Barceloneta,42,Subjecte jurídic,Nombre,158
2018,1,Ciutat Vella,3,la Barceloneta,42,Altres,Nombre,5
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Subjecte físic,Nombre,1017
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Subjecte jurídic,Nombre,726
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Subjecte físic,Nombre,639
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Subjecte jurídic,Nombre,610
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Comunitat de propietaris,Nombre,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Altres,Nombre,4
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Subjecte físic,Nombre,788
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Subjecte jurídic,Nombre,211
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Comunitat de propietaris,Nombre,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Altres,Nombre,6
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Subjecte físic,Nombre,730
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Subjecte jurídic,Nombre,342
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Altres,Nombre,6
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Subjecte físic,Nombre,894
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Subjecte jurídic,Nombre,278
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Altres,Nombre,6
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Subjecte físic,Nombre,747
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Subjecte jurídic,Nombre,265
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Altres,Nombre,4
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Subjecte físic,Nombre,643
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Subjecte jurídic,Nombre,123
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Comunitat de propietaris,Nombre,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Altres,Nombre,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Subjecte físic,Nombre,635
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Subjecte jurídic,Nombre,169
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Altres,Nombre,3
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Subjecte físic,Nombre,807
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Subjecte jurídic,Nombre,145
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Comunitat de propietaris,Nombre,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Altres,Nombre,6
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Subjecte físic,Nombre,1033
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Subjecte jurídic,Nombre,369
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Altres,Nombre,7
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Subjecte físic,Nombre,873
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Subjecte jurídic,Nombre,373
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Comunitat de propietaris,Nombre,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Altres,Nombre,1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Subjecte físic,Nombre,628
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Subjecte jurídic,Nombre,118
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Altres,Nombre,3
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Subjecte físic,Nombre,801
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Subjecte jurídic,Nombre,88
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Altres,Nombre,1
2018,2,Eixample,5,el Fort Pienc,1,Subjecte físic,Nombre,572
2018,2,Eixample,5,el Fort Pienc,1,Subjecte jurídic,Nombre,89
2018,2,Eixample,5,el Fort Pienc,1,Altres,Nombre,3
2018,2,Eixample,5,el Fort Pienc,2,Subjecte físic,Nombre,1177
2018,2,Eixample,5,el Fort Pienc,2,Subjecte jurídic,Nombre,144
2018,2,Eixample,5,el Fort Pienc,2,Comunitat de propietaris,Nombre,2
2018,2,Eixample,5,el Fort Pienc,2,Altres,Nombre,1
2018,2,Eixample,5,el Fort Pienc,3,Subjecte físic,Nombre,841
2018,2,Eixample,5,el Fort Pienc,3,Subjecte jurídic,Nombre,74
2018,2,Eixample,5,el Fort Pienc,3,Altres,Nombre,4
2018,2,Eixample,5,el Fort Pienc,4,Subjecte físic,Nombre,597
2018,2,Eixample,5,el Fort Pienc,4,Subjecte jurídic,Nombre,54
2018,2,Eixample,5,el Fort Pienc,4,Altres,Nombre,2
2018,2,Eixample,5,el Fort Pienc,5,Subjecte físic,Nombre,1828
2018,2,Eixample,5,el Fort Pienc,5,Subjecte jurídic,Nombre,344
2018,2,Eixample,5,el Fort Pienc,5,Comunitat de propietaris,Nombre,3
2018,2,Eixample,5,el Fort Pienc,5,Altres,Nombre,5
2018,2,Eixample,5,el Fort Pienc,6,Subjecte físic,Nombre,1064
2018,2,Eixample,5,el Fort Pienc,6,Subjecte jurídic,Nombre,117
2018,2,Eixample,5,el Fort Pienc,6,Altres,Nombre,2
2018,2,Eixample,5,el Fort Pienc,7,Subjecte físic,Nombre,813
2018,2,Eixample,5,el Fort Pienc,7,Subjecte jurídic,Nombre,212
2018,2,Eixample,5,el Fort Pienc,7,Altres,Nombre,5
2018,2,Eixample,5,el Fort Pienc,8,Subjecte físic,Nombre,987
2018,2,Eixample,5,el Fort Pienc,8,Subjecte jurídic,Nombre,134
2018,2,Eixample,5,el Fort Pienc,8,Altres,Nombre,1
2018,2,Eixample,5,el Fort Pienc,9,Subjecte físic,Nombre,1150
2018,2,Eixample,5,el Fort Pienc,9,Subjecte jurídic,Nombre,198
2018,2,Eixample,5,el Fort Pienc,9,Comunitat de propietaris,Nombre,1
2018,2,Eixample,5,el Fort Pienc,9,Altres,Nombre,2
2018,2,Eixample,5,el Fort Pienc,10,Subjecte físic,Nombre,774
2018,2,Eixample,5,el Fort Pienc,10,Subjecte jurídic,Nombre,44
2018,2,Eixample,5,el Fort Pienc,10,Comunitat de propietaris,Nombre,1
2018,2,Eixample,5,el Fort Pienc,10,Altres,Nombre,1
2018,2,Eixample,5,el Fort Pienc,11,Subjecte físic,Nombre,829
2018,2,Eixample,5,el Fort Pienc,11,Subjecte jurídic,Nombre,58
2018,2,Eixample,5,el Fort Pienc,11,Altres,Nombre,5
2018,2,Eixample,5,el Fort Pienc,12,Subjecte físic,Nombre,846
2018,2,Eixample,5,el Fort Pienc,12,Subjecte jurídic,Nombre,123
2018,2,Eixample,5,el Fort Pienc,12,Comunitat de propietaris,Nombre,2
2018,2,Eixample,5,el Fort Pienc,12,Altres,Nombre,9
2018,2,Eixample,5,el Fort Pienc,13,Subjecte físic,Nombre,526
2018,2,Eixample,5,el Fort Pienc,13,Subjecte jurídic,Nombre,119
2018,2,Eixample,5,el Fort Pienc,13,Altres,Nombre,5
2018,2,Eixample,5,el Fort Pienc,14,Subjecte físic,Nombre,534
2018,2,Eixample,5,el Fort Pienc,14,Subjecte jurídic,Nombre,67
2018,2,Eixample,5,el Fort Pienc,15,Subjecte físic,Nombre,634
2018,2,Eixample,5,el Fort Pienc,15,Subjecte jurídic,Nombre,86
2018,2,Eixample,5,el Fort Pienc,15,Altres,Nombre,1
2018,2,Eixample,5,el Fort Pienc,16,Subjecte físic,Nombre,1479
2018,2,Eixample,5,el Fort Pienc,16,Subjecte jurídic,Nombre,271
2018,2,Eixample,5,el Fort Pienc,16,Comunitat de propietaris,Nombre,2
2018,2,Eixample,5,el Fort Pienc,16,Altres,Nombre,2
2018,2,Eixample,5,el Fort Pienc,17,Subjecte físic,Nombre,1373
2018,2,Eixample,5,el Fort Pienc,17,Subjecte jurídic,Nombre,225
2018,2,Eixample,5,el Fort Pienc,17,Altres,Nombre,2
2018,2,Eixample,5,el Fort Pienc,18,Subjecte físic,Nombre,1262
2018,2,Eixample,5,el Fort Pienc,18,Subjecte jurídic,Nombre,107
2018,2,Eixample,5,el Fort Pienc,18,Comunitat de propietaris,Nombre,1
2018,2,Eixample,5,el Fort Pienc,18,Altres,Nombre,4
2018,2,Eixample,5,el Fort Pienc,19,Subjecte físic,Nombre,1040
2018,2,Eixample,5,el Fort Pienc,19,Subjecte jurídic,Nombre,187
2018,2,Eixample,5,el Fort Pienc,19,Altres,Nombre,6
2018,2,Eixample,5,el Fort Pienc,20,Subjecte físic,Nombre,556
2018,2,Eixample,5,el Fort Pienc,20,Subjecte jurídic,Nombre,197
2018,2,Eixample,5,el Fort Pienc,20,Altres,Nombre,3
2018,2,Eixample,6,la Sagrada Família,21,Subjecte físic,Nombre,813
2018,2,Eixample,6,la Sagrada Família,21,Subjecte jurídic,Nombre,72
2018,2,Eixample,6,la Sagrada Família,21,Altres,Nombre,2
2018,2,Eixample,6,la Sagrada Família,22,Subjecte físic,Nombre,847
2018,2,Eixample,6,la Sagrada Família,22,Subjecte jurídic,Nombre,48
2018,2,Eixample,6,la Sagrada Família,22,Altres,Nombre,3
2018,2,Eixample,6,la Sagrada Família,23,Subjecte físic,Nombre,896
2018,2,Eixample,6,la Sagrada Família,23,Subjecte jurídic,Nombre,73
2018,2,Eixample,6,la Sagrada Família,23,Altres,Nombre,5
2018,2,Eixample,6,la Sagrada Família,24,Subjecte físic,Nombre,585
2018,2,Eixample,6,la Sagrada Família,24,Subjecte jurídic,Nombre,59
2018,2,Eixample,6,la Sagrada Família,25,Subjecte físic,Nombre,840
2018,2,Eixample,6,la Sagrada Família,25,Subjecte jurídic,Nombre,96
2018,2,Eixample,6,la Sagrada Família,25,Altres,Nombre,5
2018,2,Eixample,6,la Sagrada Família,26,Subjecte físic,Nombre,1523
2018,2,Eixample,6,la Sagrada Família,26,Subjecte jurídic,Nombre,122
2018,2,Eixample,6,la Sagrada Família,26,Altres,Nombre,3
2018,2,Eixample,6,la Sagrada Família,27,Subjecte físic,Nombre,1163
2018,2,Eixample,6,la Sagrada Família,27,Subjecte jurídic,Nombre,135
2018,2,Eixample,6,la Sagrada Família,27,Comunitat de propietaris,Nombre,2
2018,2,Eixample,6,la Sagrada Família,27,Altres,Nombre,1
2018,2,Eixample,6,la Sagrada Família,28,Subjecte físic,Nombre,1611
2018,2,Eixample,6,la Sagrada Família,28,Subjecte jurídic,Nombre,423
2018,2,Eixample,6,la Sagrada Família,28,Altres,Nombre,6
2018,2,Eixample,6,la Sagrada Família,29,Subjecte físic,Nombre,612
2018,2,Eixample,6,la Sagrada Família,29,Subjecte jurídic,Nombre,161
2018,2,Eixample,6,la Sagrada Família,29,Altres,Nombre,1
2018,2,Eixample,6,la Sagrada Família,30,Subjecte físic,Nombre,744
2018,2,Eixample,6,la Sagrada Família,30,Subjecte jurídic,Nombre,83
2018,2,Eixample,6,la Sagrada Família,30,Comunitat de propietaris,Nombre,3
2018,2,Eixample,6,la Sagrada Família,30,Altres,Nombre,5
2018,2,Eixample,6,la Sagrada Família,31,Subjecte físic,Nombre,523
2018,2,Eixample,6,la Sagrada Família,31,Subjecte jurídic,Nombre,184
2018,2,Eixample,6,la Sagrada Família,31,Altres,Nombre,1
2018,2,Eixample,6,la Sagrada Família,32,Subjecte físic,Nombre,820
2018,2,Eixample,6,la Sagrada Família,32,Subjecte jurídic,Nombre,72
2018,2,Eixample,6,la Sagrada Família,32,Altres,Nombre,3
2018,2,Eixample,6,la Sagrada Família,33,Subjecte físic,Nombre,710
2018,2,Eixample,6,la Sagrada Família,33,Subjecte jurídic,Nombre,90
2018,2,Eixample,6,la Sagrada Família,33,Altres,Nombre,2
2018,2,Eixample,6,la Sagrada Família,34,Subjecte físic,Nombre,615
2018,2,Eixample,6,la Sagrada Família,34,Subjecte jurídic,Nombre,51
2018,2,Eixample,6,la Sagrada Família,35,Subjecte físic,Nombre,766
2018,2,Eixample,6,la Sagrada Família,35,Subjecte jurídic,Nombre,88
2018,2,Eixample,6,la Sagrada Família,35,Altres,Nombre,4
2018,2,Eixample,6,la Sagrada Família,36,Subjecte físic,Nombre,681
2018,2,Eixample,6,la Sagrada Família,36,Subjecte jurídic,Nombre,49
2018,2,Eixample,6,la Sagrada Família,36,Altres,Nombre,1
2018,2,Eixample,6,la Sagrada Família,37,Subjecte físic,Nombre,885
2018,2,Eixample,6,la Sagrada Família,37,Subjecte jurídic,Nombre,73
2018,2,Eixample,6,la Sagrada Família,37,Comunitat de propietaris,Nombre,1
2018,2,Eixample,6,la Sagrada Família,37,Altres,Nombre,8
2018,2,Eixample,6,la Sagrada Família,38,Subjecte físic,Nombre,1262
2018,2,Eixample,6,la Sagrada Família,38,Subjecte jurídic,Nombre,84
2018,2,Eixample,6,la Sagrada Família,38,Comunitat de propietaris,Nombre,9
2018,2,Eixample,6,la Sagrada Família,38,Altres,Nombre,1
2018,2,Eixample,6,la Sagrada Família,39,Subjecte físic,Nombre,762
2018,2,Eixample,6,la Sagrada Família,39,Subjecte jurídic,Nombre,116
2018,2,Eixample,6,la Sagrada Família,39,Comunitat de propietaris,Nombre,1
2018,2,Eixample,6,la Sagrada Família,39,Altres,Nombre,1
2018,2,Eixample,6,la Sagrada Família,40,Subjecte físic,Nombre,849
2018,2,Eixample,6,la Sagrada Família,40,Subjecte jurídic,Nombre,94
2018,2,Eixample,6,la Sagrada Família,40,Altres,Nombre,8
2018,2,Eixample,6,la Sagrada Família,41,Subjecte físic,Nombre,997
2018,2,Eixample,6,la Sagrada Família,41,Subjecte jurídic,Nombre,113
2018,2,Eixample,6,la Sagrada Família,41,Altres,Nombre,8
2018,2,Eixample,6,la Sagrada Família,42,Subjecte físic,Nombre,1196
2018,2,Eixample,6,la Sagrada Família,42,Subjecte jurídic,Nombre,87
2018,2,Eixample,6,la Sagrada Família,42,Altres,Nombre,3
2018,2,Eixample,6,la Sagrada Família,43,Subjecte físic,Nombre,1227
2018,2,Eixample,6,la Sagrada Família,43,Subjecte jurídic,Nombre,78
2018,2,Eixample,6,la Sagrada Família,43,Comunitat de propietaris,Nombre,1
2018,2,Eixample,6,la Sagrada Família,43,Altres,Nombre,1
2018,2,Eixample,6,la Sagrada Família,44,Subjecte físic,Nombre,1250
2018,2,Eixample,6,la Sagrada Família,44,Subjecte jurídic,Nombre,43
2018,2,Eixample,6,la Sagrada Família,44,Altres,Nombre,1
2018,2,Eixample,6,la Sagrada Família,45,Subjecte físic,Nombre,614
2018,2,Eixample,6,la Sagrada Família,45,Subjecte jurídic,Nombre,54
2018,2,Eixample,6,la Sagrada Família,45,Altres,Nombre,1
2018,2,Eixample,6,la Sagrada Família,46,Subjecte físic,Nombre,1046
2018,2,Eixample,6,la Sagrada Família,46,Subjecte jurídic,Nombre,61
2018,2,Eixample,6,la Sagrada Família,46,Altres,Nombre,1
2018,2,Eixample,6,la Sagrada Família,47,Subjecte físic,Nombre,1147
2018,2,Eixample,6,la Sagrada Família,47,Subjecte jurídic,Nombre,88
2018,2,Eixample,6,la Sagrada Família,47,Altres,Nombre,3
2018,2,Eixample,6,la Sagrada Família,48,Subjecte físic,Nombre,733
2018,2,Eixample,6,la Sagrada Família,48,Subjecte jurídic,Nombre,53
2018,2,Eixample,6,la Sagrada Família,48,Altres,Nombre,4
2018,2,Eixample,6,la Sagrada Família,49,Subjecte físic,Nombre,1154
2018,2,Eixample,6,la Sagrada Família,49,Subjecte jurídic,Nombre,204
2018,2,Eixample,6,la Sagrada Família,49,Comunitat de propietaris,Nombre,1
2018,2,Eixample,6,la Sagrada Família,49,Altres,Nombre,4
2018,2,Eixample,6,la Sagrada Família,50,Subjecte físic,Nombre,1123
2018,2,Eixample,6,la Sagrada Família,50,Subjecte jurídic,Nombre,106
